url,address,neighborhood,rent,beds,baths,flexs
https://www.renthop.com/listings/413-14th-st/2r/15825188,"413 14th St, Apt 2R","South Slope, Park Slope, South Brooklyn, Brooklyn",2800,1,1.0,
https://www.renthop.com/listings/east-70s/9h/14716561,East 70s,"Upper East Side, Upper Manhattan, Manhattan",3800,1,1.0,
https://www.renthop.com/listings/1-astor-place/phd/15791373,"1 Astor Place, Apt PHD","NoHo, Downtown Manhattan, Manhattan",4750,1,1.0,2.0
https://www.renthop.com/listings/broadway-aka-520-w-213/6g/15821420,Broadway (aka 520 W 213),"Inwood, Upper Manhattan, Manhattan",2150,1,1.0,
https://www.renthop.com/listings/237-west-10th-street/5/15808040,"237 West 10th Street, Apt 5","West Village, Downtown Manhattan, Manhattan",2750,1,1.0,
https://www.renthop.com/listings/605-west-42nd-street/47t/15572493,"605 West 42nd Street, Apt 47T","Hell's Kitchen, Midtown Manhattan, Manhattan",3231,0,1.0,
https://www.renthop.com/listings/400-e-71st-st/12e/15749749,"400 E 71st St, Apt 12E","Upper East Side, Upper Manhattan, Manhattan",5895,3,2.0,
https://www.renthop.com/listings/north-4-place/12d/15818431,North 4 Place,"Williamsburg, Northern Brooklyn, Brooklyn",4763,2,2.0,
https://www.renthop.com/listings/505-w-135th-street/na/15811270,505 W 135th Street,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",2750,3,1.0,
https://www.renthop.com/listings/239-east-53rd-street/1a/15791386,"239 East 53rd Street, Apt 1A","Midtown East, Midtown Manhattan, Manhattan",3395,2,1.0,
https://www.renthop.com/listings/west-52nd-street/1b/15811887,West 52nd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2785,1,1.0,
https://www.renthop.com/listings/east-71st-street/8a/14124600,East 71st Street,"Upper East Side, Upper Manhattan, Manhattan",8500,3,2.0,
https://www.renthop.com/listings/212-grand-st/2/15825206,"212 Grand St, Apt 2","Williamsburg, Northern Brooklyn, Brooklyn",4000,3,2.0,
https://www.renthop.com/listings/east-71st-street/8a/14124600,East 71st Street,"Upper East Side, Upper Manhattan, Manhattan",8500,3,2.0,
https://www.renthop.com/listings/212-grand-st/2/15825206,"212 Grand St, Apt 2","Williamsburg, Northern Brooklyn, Brooklyn",4000,3,2.0,
https://www.renthop.com/listings/west-87th-street/2a/15811857,West 87th Street,"Upper West Side, Upper Manhattan, Manhattan",3099,1,1.0,
https://www.renthop.com/listings/tenth-avenue/5g/15815158,Tenth Avenue,"Hell's Kitchen, Midtown Manhattan, Manhattan",4225,2,1.0,
https://www.renthop.com/listings/broome-st/unit-22/13280856, Broome St.,"Cooperative Village, Lower East Side, Downtown Manhattan, Manhattan",4695,3,1.0,
https://www.renthop.com/listings/193rd-broadway/3/14553542,193rd / Broadway,"Fort George, Washington Heights, Upper Manhattan, Manhattan",2000,2,1.0,
https://www.renthop.com/listings/561-tenth-avenue/5f/15777564,"561 Tenth Avenue, Apt 5F","Hell's Kitchen, Midtown Manhattan, Manhattan",2945,0,1.0,
https://www.renthop.com/listings/w-37th-st/1107/15822900,W 37th St,"Hell's Kitchen, Midtown Manhattan, Manhattan",4354,1,1.0,
https://www.renthop.com/listings/334-e-100th-street/5c/15825160,"334 E 100th Street, Apt 5C","East Harlem, Upper Manhattan, Manhattan",3195,2,1.0,
