url,address,neighborhood,rent,beds,baths,flexs,zip
https://www.renthop.com/listings/312-w-112th-street/1b/15837058,"312 W 121st Street, Apt 1B","Central Harlem, Upper Manhattan, Manhattan",2750,1,1.0,0.0,10027
https://www.renthop.com/listings/1486-bedford-avenue/3b/15812721,"1486 Bedford Avenue, Apt 3B","Crown Heights, Central Brooklyn, Brooklyn",2700,2,1.0,0.0,11216
https://www.renthop.com/listings/125-court-street/7sg/15829256,"125 Court Street, Apt 7SG","Boerum Hill, South Brooklyn, Brooklyn",5395,2,1.0,0.0,11201
https://www.renthop.com/listings/147-w-79th-street/2b/15588830,"147 W 79th Street, Apt 2B","Upper West Side, Upper Manhattan, Manhattan",6400,2,2.0,0.0,10024
https://www.renthop.com/listings/15th-st-and-union-sq/3/15453277,"105 East 15th St, Apt 3","Gramercy Park, Midtown Manhattan, Manhattan",3295,1,1.0,0.0,10003
https://www.renthop.com/listings/175-w-90-street/10j/15825274,"175 W 90 Street, Apt 10J","Upper West Side, Upper Manhattan, Manhattan",3300,1,1.0,0.0,10024
https://www.renthop.com/listings/2-gold-st/3411/15652757,"2 Gold St., Apt 3411","Financial District, Downtown Manhattan, Manhattan",3517,1,1.0,2.0,10038
https://www.renthop.com/listings/150-e-44/15ba/15795173,150 e 44,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",3980,1,1.0,0.0,10017
https://www.renthop.com/listings/4545-center-boulevard-long-island-city/1718/14487307,"4545 Center Boulevard, Long Is...","Hunters Point, Long Island City, Northwestern Queens, Queens",4235,2,2.0,0.0,11101
https://www.renthop.com/listings/121-west-122nd-street/3r/15818832,"121 West 122nd Street, Apt 3R","Central Harlem, Upper Manhattan, Manhattan",2300,1,1.0,0.0,10027
https://www.renthop.com/listings/45-wall-street/1802/15789790,"45 Wall Street, Apt 1802","Financial District, Downtown Manhattan, Manhattan",3163,0,1.0,2.0,10005
https://www.renthop.com/listings/285-1st-avenue/8e/15702081,"285 1st Avenue, Apt 8E","Gramercy Park, Midtown Manhattan, Manhattan",3700,2,1.0,0.0,10003
https://www.renthop.com/listings/121-west-122nd-street/3r/15818832,"121 West 122nd Street, Apt 3R","Central Harlem, Upper Manhattan, Manhattan",2300,1,1.0,0.0,10027
https://www.renthop.com/listings/45-wall-street/1802/15789790,"45 Wall Street, Apt 1802","Financial District, Downtown Manhattan, Manhattan",3163,0,1.0,2.0,10005
https://www.renthop.com/listings/117-w-13th-street/30/15820314,"117 West 13th Street, Apt 30","West Village, Downtown Manhattan, Manhattan",3750,1,1.0,0.0,10011
https://www.renthop.com/listings/20-broad-st/2119/15721062,"20 Broad St, Apt 2119","Financial District, Downtown Manhattan, Manhattan",4695,1,1.0,2.0,10005
https://www.renthop.com/listings/3765-18th-avenue/b23/15673318,"3765 18th Avenue, Apt #B23","Kensington, Central Brooklyn, Brooklyn",1755,1,1.0,0.0,11218
https://www.renthop.com/listings/1-irving-place/u21e/15728772,"1 Irving Place, Apt U21E","Gramercy Park, Midtown Manhattan, Manhattan",5800,1,1.0,2.0,10003
https://www.renthop.com/listings/400-west-113th-st/1618/15833433,"400 West 113th St., Apt 1618","Morningside Heights, West Harlem, Upper Manhattan, Manhattan",3800,1,1.0,0.0,10025
https://www.renthop.com/listings/400-west-113th-st/1618/15833433,"400 West 113th St., Apt 1618","Morningside Heights, West Harlem, Upper Manhattan, Manhattan",3800,1,1.0,0.0,10025
https://www.renthop.com/listings/930-dekalb-ave/na/15837080,930 Dekalb Ave,"Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",2299,2,1.0,0.0,11221
https://www.renthop.com/listings/1-arden-street/101/15817602,"1 Arden Street, Apt 101","Fort George, Washington Heights, Upper Manhattan, Manhattan",1585,0,1.0,0.0,10040
