url,address,neighborhood,rent,beds,baths,flexs
https://www.renthop.com/listings/163-stanton-st/2/15618559,"163 Stanton St, Apt 2","Lower East Side, Downtown Manhattan, Manhattan","$2,150",1_Bed,1_Bath,
https://www.renthop.com/listings/east-30s/10/14192893,East 30's,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$4,650",3_Bed,1_Bath,
https://www.renthop.com/listings/697-10th-avenue-3rs/3rs/15775375,"697 10th Avenue, Apt 3RS","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,395",1_Bed,1_Bath,
https://www.renthop.com/listings/132-e-45th/na/15828158,132 E 45th,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$2,995",1_Bed,1_Bath,
https://www.renthop.com/listings/liberty-street/ph12/15424768,Liberty Street ,"Financial District, Downtown Manhattan, Manhattan","$7,992",3_Bed,2_Bath,/_Flex_4_
https://www.renthop.com/listings/605-west-42nd-street/22b/15389356,"605 West 42nd Street, Apt 22B","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,115",Studio,1_Bath,
https://www.renthop.com/listings/534-east-85th-st/4b/15837065,"534 East 85th St, Apt 4B","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,025",Studio,1_Bath,
https://www.renthop.com/listings/745-ninth-avenue-available-3-1-20/n5/10819609,"745 Ninth Avenue, Apt N5","Hell's Kitchen, Midtown Manhattan, Manhattan","$2,995",2_Bed,1_Bath,
https://www.renthop.com/listings/w-36th-st/702/15599737,W 36th st,"Hell's Kitchen, Midtown Manhattan, Manhattan","$3,662",1_Bed,1_Bath,/_Flex_2_
https://www.renthop.com/listings/west-43rd-street/n4d/15767732,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$5,375",2_Bed,2_Bath,
https://www.renthop.com/listings/626-1st-avenue/e24d/15056793,"626 1st Avenue, Apt E24D","Murray Hill, Midtown Manhattan, Manhattan","$4,433",1_Bed,1_Bath,
https://www.renthop.com/listings/50-battery-pl/6b/14946005,"50 Battery Pl, Apt 6B","Battery Park City, Downtown Manhattan, Manhattan","$4,659",2_Bed,2_Bath,
https://www.renthop.com/listings/1370-saint-nicholas-avenue/15l/15762310,"1370 Saint Nicholas Avenue, Ap...","Washington Heights, Upper Manhattan, Manhattan","$1,849",Studio,1_Bath,
https://www.renthop.com/listings/530-west-50th-street-3b/3b/9106784,"530 West 50th Street, Apt 3B","Hell's Kitchen, Midtown Manhattan, Manhattan","$2,498",1_Bed,1_Bath,
https://www.renthop.com/listings/east-14st/6t/9230208,East 14st,"East Village, Downtown Manhattan, Manhattan","$3,595",2_Bed,1_Bath,
https://www.renthop.com/listings/529-atlantic-ave/apt-b/15835906,"529 Atlantic Ave, Apt APT B","Boerum Hill, South Brooklyn, Brooklyn","$3,900",2_Bed,1_Bath,
https://www.renthop.com/listings/chic-studio/na/15820425,Chic studio,"Financial District, Downtown Manhattan, Manhattan","$2,525",Studio,1_Bath,
https://www.renthop.com/listings/1598-1st-avenue/2f/15785600,"1598 1st Avenue, Apt 2F","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,350",1_Bed,1_Bath,
https://www.renthop.com/listings/166-second-avenue/na/15605484,166 Second Avenue,"East Village, Downtown Manhattan, Manhattan","$3,000",Studio,1_Bath,
https://www.renthop.com/listings/41-17-crescent-street/7l/15831561,"41-17 Crescent Street, Apt 7L","Long Island City, Northwestern Queens, Queens","$3,150",1_Bed,1_Bath,
https://www.renthop.com/listings/219-east-81st-st/4b/15837069,"219 East 81st St, Apt 4B","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,495",Studio,1_Bath,
https://www.renthop.com/listings/652-west-163rd-street/4a7/15642693,"652 West 163rd Street, Apt 4A7...","Washington Heights, Upper Manhattan, Manhattan","$3,078",3_Bed,1_Bath,
https://www.renthop.com/listings/217-e-88th/na/15820973,217 E. 88th,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,500",1_Bed,1_Bath,
https://www.renthop.com/listings/great-apartment-mint-condition/na/15011837,Great Apartment Mint Condition...,"Financial District, Downtown Manhattan, Manhattan","$3,880",1_Bed,1_Bath,/_Flex_3_
https://www.renthop.com/listings/29-seventh-ave/4b/15833449,"29 Seventh Ave, Apt 4B","West Village, Downtown Manhattan, Manhattan","$7,900",4_Bed,2_Bath,
https://www.renthop.com/listings/166-second-ave/na/13822953,166 Second Ave,"East Village, Downtown Manhattan, Manhattan","$3,000",Studio,1_Bath,
https://www.renthop.com/listings/321-east-10th-street/1e/15814970,"321 East 10th Street, Apt 1E","Alphabet City, East Village, Downtown Manhattan, Manhattan","$6,495",3_Bed,2_Bath,
https://www.renthop.com/listings/east-10th-street/3d/15674727,East 10th Street,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$5,800",2_Bed,1_Bath,
https://www.renthop.com/listings/936-west-end-avenue/14f/15783422,"936 West End Avenue, Apt 14F","Upper West Side, Upper Manhattan, Manhattan","$1,850",Studio,1_Bath,
https://www.renthop.com/listings/murray-street/1306/15446341,Murray Street,"Tribeca, Downtown Manhattan, Manhattan","$6,800",1_Bed,2_Bath,/_Flex_2_
https://www.renthop.com/listings/broad-street/1301/15639771, Broad Street,"Financial District, Downtown Manhattan, Manhattan","$5,546",1_Bed,2_Bath,/_Flex_2_
https://www.renthop.com/listings/water-street/204/15796732,Water Street,"Financial District, Downtown Manhattan, Manhattan","$5,800",2_Bed,2_Bath,/_Flex_3_
https://www.renthop.com/listings/e-6th-st/2d/15831478,E 6th St ,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$3,495",1_Bed,1_Bath,
https://www.renthop.com/listings/water-street/204/15796732,Water Street,"Financial District, Downtown Manhattan, Manhattan","$5,800",2_Bed,2_Bath,/_Flex_3_
https://www.renthop.com/listings/259-elizabeth-street/c/15833445,"259 Elizabeth Street, Apt C","NoLita, Downtown Manhattan, Manhattan","$6,000",3_Bed,1_Bath,
https://www.renthop.com/listings/134-haven-avenue/1g/15130807,"134 Haven Avenue, Apt 1G","Washington Heights, Upper Manhattan, Manhattan","$2,525",2_Bed,1.5_Bath,
https://www.renthop.com/listings/e-6th-st/2d/15831478,E 6th St ,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$3,495",1_Bed,1_Bath,
https://www.renthop.com/listings/water-street/1510/15377395,Water Street,"Financial District, Downtown Manhattan, Manhattan","$7,604",3_Bed,3_Bath,/_Flex_4_
https://www.renthop.com/listings/great-flex-2-apartment/na/15794161,Great flex 2 Apartment ,"Financial District, Downtown Manhattan, Manhattan","$3,050",Studio,1_Bath,/_Flex_2_
https://www.renthop.com/listings/wall-street/906/15797851,Wall Street,"Financial District, Downtown Manhattan, Manhattan","$6,596",3_Bed,2_Bath,/_Flex_4_
https://www.renthop.com/listings/windows-in-every-room-perfect-flex-2/na/15796796,Windows in every room perfect ...,"Financial District, Downtown Manhattan, Manhattan","$3,480",1_Bed,1_Bath,/_Flex_2_
https://www.renthop.com/listings/140-east-46th-street/8d/15814983,"140 East 46th Street, Apt 8D","Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$2,800",Studio,1_Bath,
https://www.renthop.com/listings/ave-c/1-b/15739281,Ave C,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$3,600",2_Bed,1_Bath,
https://www.renthop.com/listings/715-west-172nd-street/53/15708398,"715 West 172nd Street, Apt 53","Washington Heights, Upper Manhattan, Manhattan","$3,595",4_Bed,1.5_Bath,
https://www.renthop.com/listings/260-west-52nd-street/29c/15777565,"260 West 52nd Street, Apt 29C","Theater District, Midtown Manhattan, Manhattan","$5,441",2_Bed,2_Bath,
https://www.renthop.com/listings/tenth-avenue/4c/15667561,Tenth Avenue,"Hell's Kitchen, Midtown Manhattan, Manhattan","$4,000",1_Bed,1_Bath,/_Flex_2_
https://www.renthop.com/listings/655-2nd-ave/3/15825358,"655 2nd Ave, Apt 3","Murray Hill, Midtown Manhattan, Manhattan","$3,295",2_Bed,1_Bath,
https://www.renthop.com/listings/east-66th-third/303/15837081,East 66th & Third ,"Upper East Side, Upper Manhattan, Manhattan","$3,895",2_Bed,1_Bath,
https://www.renthop.com/listings/west-30th-street/10a/15774438,West 30th Street,"Chelsea, Midtown Manhattan, Manhattan","$3,600",2_Bed,1_Bath,
https://www.renthop.com/listings/86-horatio-st/na/13844784,86 Horatio St,"West Village, Manhattan, Downtown Manhattan, Downtown, Greenwich Village, meat packing","$2,400",Studio,1_Bath,
https://www.renthop.com/listings/west-street/2144/15803090,West Street,"Financial District, Downtown Manhattan, Manhattan","$2,787",Studio,1_Bath,
https://www.renthop.com/listings/45-west-60th-street/9j/15349445,"45 West 60th Street, Apt 9J","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$6,295",2_Bed,2_Bath,
https://www.renthop.com/listings/43-10-crescent-street/2909/14481520,"43-10 Crescent Street, Apt 290...","Long Island City, Northwestern Queens, Queens","$2,790",Studio,1_Bath,
https://www.renthop.com/listings/christopher-street/5/15676889,Christopher Street,"West Village, Downtown Manhattan, Manhattan","$3,400",1_Bed,1_Bath,
https://www.renthop.com/listings/330-east-6th-street/4r/15814967,"330 East 6th Street, Apt 4R","East Village, Downtown Manhattan, Manhattan","$6,495",3_Bed,2_Bath,
https://www.renthop.com/listings/655-2nd-ave/3/15825358,"655 2nd Ave, Apt 3","Murray Hill, Midtown Manhattan, Manhattan","$3,295",2_Bed,1_Bath,
https://www.renthop.com/listings/east-66th-third/303/15837081,East 66th & Third ,"Upper East Side, Upper Manhattan, Manhattan","$3,895",2_Bed,1_Bath,
https://www.renthop.com/listings/west-30th-street/10a/15774438,West 30th Street,"Chelsea, Midtown Manhattan, Manhattan","$3,600",2_Bed,1_Bath,
https://www.renthop.com/listings/saint-marks-place/1e/15668773,Saint Marks Place,"East Village, Downtown Manhattan, Manhattan","$3,595",1_Bed,1_Bath,
https://www.renthop.com/listings/copy-of-great-studio-no-fee/na/15803166,Copy of Great Studio no fee,"Financial District, Downtown Manhattan, Manhattan","$2,480",Studio,1_Bath,
https://www.renthop.com/listings/86-horatio-st/na/13844784,86 Horatio St,"West Village, Manhattan, Downtown Manhattan, Downtown, Greenwich Village, meat packing","$2,400",Studio,1_Bath,
https://www.renthop.com/listings/west-street/2144/15803090,West Street,"Financial District, Downtown Manhattan, Manhattan","$2,787",Studio,1_Bath,
https://www.renthop.com/listings/wall-street/903/15779585,Wall street,"Financial District, Downtown Manhattan, Manhattan","$2,759",Studio,1_Bath,
https://www.renthop.com/listings/95-christopher-street/2c/15814991,"95 Christopher Street, Apt 2C","West Village, Downtown Manhattan, Manhattan","$3,450",Studio,1_Bath,
https://www.renthop.com/listings/45-west-60th-street/9j/15349445,"45 West 60th Street, Apt 9J","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$6,295",2_Bed,2_Bath,
https://www.renthop.com/listings/43-10-crescent-street/2909/14481520,"43-10 Crescent Street, Apt 290...","Long Island City, Northwestern Queens, Queens","$2,790",Studio,1_Bath,
https://www.renthop.com/listings/1134-fulton-street/4u/15647911,"1134 Fulton Street, Apt 4U","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$3,046",1_Bed,1_Bath,/_Flex_2_
https://www.renthop.com/listings/west-43rd-street/3w/15772230,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$2,500",2_Bed,1_Bath,
https://www.renthop.com/listings/1134-fulton-street/9q/15836974,"1134 Fulton Street, Apt 9Q","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$2,884",1_Bed,1_Bath,
https://www.renthop.com/listings/1057-first-ave/3d/15777582,"1057 First Ave, Apt 3D","Sutton Place, Midtown East, Midtown Manhattan, Manhattan","$2,053",Studio,1_Bath,
https://www.renthop.com/listings/249-east-48th-street/15-d/15684259,"249 East 48th Street, Apt 15D","Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$8,450",3_Bed,3_Bath,
https://www.renthop.com/listings/620-west-42nd-street/22j/15829413,"620 West 42nd Street, Apt 22J","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,200",Studio,1_Bath,/_Flex_1_
https://www.renthop.com/listings/401-west-22nd-street/phxcv/15777568,"401 West 22nd Street, Apt PHXC...","Chelsea, Midtown Manhattan, Manhattan","$5,250",1_Bed,1_Bath,
https://www.renthop.com/listings/1134-fulton-street/4u/15647911,"1134 Fulton Street, Apt 4U","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$3,046",1_Bed,1_Bath,/_Flex_2_
https://www.renthop.com/listings/east-33rd-street/9f/15739211,East 33rd Street,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,725",1_Bed,2_Bath,
https://www.renthop.com/listings/1007-second-avenue/3f/15756111,"1007 Second Avenue, Apt 3F","Midtown East, Midtown Manhattan, Manhattan","$2,250",Studio,1_Bath,
https://www.renthop.com/listings/west-43rd-street/3w/15772230,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$2,500",2_Bed,1_Bath,
https://www.renthop.com/listings/east-3rd-street/5d/15674684,East 3rd Street,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$4,000",2_Bed,1_Bath,
https://www.renthop.com/listings/68-clinton-street/1b/15770148,"68 Clinton Street, Apt 1B","Lower East Side, Downtown Manhattan, Manhattan","$4,295",2_Bed,1_Bath,
https://www.renthop.com/listings/4615-center-boulevard/809/14464301,"4615 Center Boulevard, Apt 809...","Hunters Point, Long Island City, Northwestern Queens, Queens","$2,989",1_Bed,1_Bath,
https://www.renthop.com/listings/tenth-avenue/5g/15667559,Tenth Avenue,"Hell's Kitchen, Midtown Manhattan, Manhattan","$4,225",2_Bed,1_Bath,
https://www.renthop.com/listings/1134-fulton-street/9q/15836974,"1134 Fulton Street, Apt 9Q","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$2,884",1_Bed,1_Bath,
https://www.renthop.com/listings/1057-first-ave/3d/15777582,"1057 First Ave, Apt 3D","Sutton Place, Midtown East, Midtown Manhattan, Manhattan","$2,053",Studio,1_Bath,
https://www.renthop.com/listings/249-east-48th-street/15-d/15684259,"249 East 48th Street, Apt 15D","Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$8,450",3_Bed,3_Bath,
https://www.renthop.com/listings/620-west-42nd-street/22j/15829413,"620 West 42nd Street, Apt 22J","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,200",Studio,1_Bath,/_Flex_1_
https://www.renthop.com/listings/401-west-22nd-street/phxcv/15777568,"401 West 22nd Street, Apt PHXC...","Chelsea, Midtown Manhattan, Manhattan","$5,250",1_Bed,1_Bath,
https://www.renthop.com/listings/west-50th-street/2/14962240,"530 West 50th Street, Apt 2","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,500",2_Bed,1_Bath,
https://www.renthop.com/listings/east-78th-street/5/15792161,East 78th Street,"Upper East Side, Upper Manhattan, Manhattan","$2,000",Studio,1_Bath,
https://www.renthop.com/listings/330-west-39th-street/23e/14464277,"330 West 39th Street, Apt 23E","Garment District, Midtown Manhattan, Manhattan","$5,890",2_Bed,2_Bath,
https://www.renthop.com/listings/60-riverside-boulevard/318/15598772,"60 Riverside Boulevard, Apt 31...","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$4,870",1_Bed,1_Bath,
https://www.renthop.com/listings/john-street/3101/15782957,John Street,"Financial District, Downtown Manhattan, Manhattan","$3,199",1_Bed,1_Bath,
https://www.renthop.com/listings/7-east-86th-street/10ba/15775235,"7 East 86th Street, Apt 10BA","Carnegie Hill, Upper East Side, Upper Manhattan, Manhattan","$3,250",1_Bed,1_Bath,
https://www.renthop.com/listings/240-east-39th-street/20g/15740993,"240 East 39th Street, Apt 20G","Murray Hill, Midtown Manhattan, Manhattan","$6,620",2_Bed,2_Bath,
https://www.renthop.com/listings/west-50th-street/2/14962240,"530 West 50th Street, Apt 2","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,500",2_Bed,1_Bath,
https://www.renthop.com/listings/east-78th-street/5/15792161,East 78th Street,"Upper East Side, Upper Manhattan, Manhattan","$2,000",Studio,1_Bath,
https://www.renthop.com/listings/330-west-39th-street/23e/14464277,"330 West 39th Street, Apt 23E","Garment District, Midtown Manhattan, Manhattan","$5,890",2_Bed,2_Bath,
https://www.renthop.com/listings/230-e-89th-st/3w/15490528,"230 E 89th St, Apt 3W","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$3,000",2_Bed,1_Bath,
https://www.renthop.com/listings/east-32nd-street/8g/15667565,East 32nd Street,"Murray Hill, Midtown Manhattan, Manhattan","$3,150",1_Bed,1_Bath,
https://www.renthop.com/listings/e-13th-st/ge/15668762,E 13th St,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$4,500",2_Bed,2_Bath,
https://www.renthop.com/listings/201-east-69th-street/12t/15214613,"201 East 69th Street, Apt 12T","Upper East Side, Upper Manhattan, Manhattan","$3,988",1_Bed,1_Bath,
https://www.renthop.com/listings/60-riverside-boulevard/318/15598772,"60 Riverside Boulevard, Apt 31...","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$4,870",1_Bed,1_Bath,
https://www.renthop.com/listings/west-18th/1fw/15773939,West 18th,"Chelsea, Midtown Manhattan, Manhattan","$2,300",Studio,1_Bath,
https://www.renthop.com/listings/236-east-36th-street/5e/15637620,"236 East 36th Street, Apt 5E","Murray Hill, Midtown Manhattan, Manhattan","$2,695",Studio,1_Bath,
https://www.renthop.com/listings/john-street/3101/15782957,John Street,"Financial District, Downtown Manhattan, Manhattan","$3,199",1_Bed,1_Bath,
https://www.renthop.com/listings/7-east-86th-street/10ba/15775235,"7 East 86th Street, Apt 10BA","Carnegie Hill, Upper East Side, Upper Manhattan, Manhattan","$3,250",1_Bed,1_Bath,
https://www.renthop.com/listings/240-east-39th-street/20g/15740993,"240 East 39th Street, Apt 20G","Murray Hill, Midtown Manhattan, Manhattan","$6,620",2_Bed,_2_Bath,
https://www.renthop.com/listings/117-east-71st-street/5bc/15634379,"117 East 71st Street, Apt 5BC","Lenox Hill, Upper East Side, Upper Manhattan, Manhattan","$2,450",Studio,1_Bath,
https://www.renthop.com/listings/111-west-14th-street/0/14170367,"111 West 14th Street, Apt 0","Chelsea, Midtown Manhattan, Manhattan","$3,195",1_Bed,1_Bath,
https://www.renthop.com/listings/561-tenth-avenue/4c/15777564,"561 Tenth Avenue, Apt 4C","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,062",Studio,1_Bath,
https://www.renthop.com/listings/315-west-33rd-street/26k/15056870,"315 West 33rd Street, Apt 26K","Chelsea, Midtown Manhattan, Manhattan","$5,911",2_Bed,2_Bath,
https://www.renthop.com/listings/88th-york/8k/15835722,88th York,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$5,995",3_Bed,2_Bath,
https://www.renthop.com/listings/new-york-ny-10036/1fw/15823327,New York NY 10036,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,325",1_Bed,1_Bath,
https://www.renthop.com/listings/saint-marks-p/21-sl/15697614,Saint Marks P,"East Village, Downtown Manhattan, Manhattan","$3,200",2_Bed,1_Bath,
https://www.renthop.com/listings/561-tenth-avenue/4c/15777564,"561 Tenth Avenue, Apt 4C","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,062",Studio,1_Bath,
https://www.renthop.com/listings/315-west-33rd-street/26k/15056870,"315 West 33rd Street, Apt 26K","Chelsea, Midtown Manhattan, Manhattan","$5,911",2_Bed,2_Bath,
https://www.renthop.com/listings/88th-york/8k/15835722,88th York,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$5,995",3_Bed,2_Bath,
https://www.renthop.com/listings/271-west-47th-street/14g/14481568,"271 West 47th Street, Apt 14G","Theater District, Midtown Manhattan, Manhattan","$3,020",Studio,1_Bath,
https://www.renthop.com/listings/new-york-ny-10036/1fw/15823327,New York NY 10036,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,325",1_Bed,1_Bath,
https://www.renthop.com/listings/saint-marks-p/21-sl/15697614,Saint Marks P,"East Village, Downtown Manhattan, Manhattan","$3,200",2_Bed,1_Bath,
https://www.renthop.com/listings/314-e-91-street/5w/6470893,"314 E 91 Street, Apt 5W","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,500",1_Bed,1_Bath,
https://www.renthop.com/listings/west-21st-street/301/15794135,West 21st Street,"Flatiron District, Midtown Manhattan, Manhattan","$3,836",Studio,1_Bath,
https://www.renthop.com/listings/435-west-31st-street/39d/15740970,"435 West 31st Street, Apt 39D","Chelsea, Midtown Manhattan, Manhattan","$3,411",Studio,1_Bath,
https://www.renthop.com/listings/e-46th/na/15828211,E 46th,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$5,595",2_Bed,2_Bath,/_Flex_3_
https://www.renthop.com/listings/260-west-52nd-street/10h/14464324,"260 West 52nd Street, Apt 10H","Theater District, Midtown Manhattan, Manhattan","$2,916",Studio,1_Bath,
https://www.renthop.com/listings/west-50th-street/3b/11185092,West 50th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$2,562",2_Bed,1_Bath,
https://www.renthop.com/listings/147-east-72nd-street/5f/15689192,"147 East 72nd Street, Apt 5F","Lenox Hill, Upper East Side, Upper Manhattan, Manhattan","$2,550",1_Bed,1_Bath,
https://www.renthop.com/listings/165-east-35th-street/4f/15563740,"165 East 35th Street, Apt 4F","Murray Hill, Midtown Manhattan, Manhattan","$3,500",2_Bed,1_Bath,
https://www.renthop.com/listings/19-dutch-street/18i/15429798,"19 Dutch Street, Apt 18I","Financial District, Downtown Manhattan, Manhattan","$4,769",1_Bed,1_Bath,
https://www.renthop.com/listings/rivington-street/7n/15828347,Rivington Street,"Lower East Side, Downtown Manhattan, Manhattan","$7,150",3_Bed,2_Bath,/_Flex_4_
https://www.renthop.com/listings/102-30-67th-avenue/5/15816108,"102-30 67th Avenue, Apt 5","Forest Hills, Northwestern Queens, Queens","$2,200",1_Bed,1_Bath,
https://www.renthop.com/listings/505-west-37th-street/702/15389339,"505 West 37th Street, Apt 702","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,662",1_Bed,1_Bath,
https://www.renthop.com/listings/550-west-45th-street/720/15775297,"550 West 45th Street, Apt 720","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,190",Studio,1_Bath,/_Flex_1_
https://www.renthop.com/listings/worth-st/2303/15120333,Worth St. ,"Tribeca, Downtown Manhattan, Manhattan","$7,100",3_Bed,2_Bath,/_Flex_5_
https://www.renthop.com/listings/505-west-37th-street/702/15389339,"505 West 37th Street, Apt 702","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,662",1_Bed,1_Bath,
https://www.renthop.com/listings/550-west-45th-street/720/15775297,"550 West 45th Street, Apt 720","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,190",Studio,1_Bath,/_Flex_1_
https://www.renthop.com/listings/worth-st/2303/15120333,Worth St. ,"Tribeca, Downtown Manhattan, Manhattan","$7,100",3_Bed,2_Bath,/_Flex_5_
https://www.renthop.com/listings/505-west-37th-street/203/15219507,"505 West 37th Street, Apt 203","Hell's Kitchen, Midtown Manhattan, Manhattan","$2,860",Studio,1_Bath,
https://www.renthop.com/listings/murray-hill/6e/15746523,Murray Hill,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$2,400",Studio,1_Bath,
