url,address,neighborhood,rent,beds,baths,flexs
https://www.renthop.com/listings/350-east-58th-street/2c/15857828,"350 East 58th Street, Apt 2C","Sutton Place, Midtown East, Midtown Manhattan, Manhattan","$2,695",1_Bed,1_Bath,
https://www.renthop.com/listings/323-west-47th-street/5/15673132,"323 West 47th Street, Apt 5","Hell's Kitchen, Midtown Manhattan, Manhattan","$5,650",4_Bed,3_Bath,
https://www.renthop.com/listings/front-street-seaport/2b/15855561, front street seaport ,"Financial District, Downtown Manhattan, Manhattan","$4,000",1_Bed,1_Bath,
https://www.renthop.com/listings/west-54th-st-and-9th-ave/na/15844008,West 54th St and 9th Ave,"Hell's Kitchen, Midtown Manhattan, Manhattan","$2,299",1_Bed,1_Bath,
https://www.renthop.com/listings/201-east-87th-street/4/14320491,"201 East 87th Street, Apt 4","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$3,450",1_Bed,1_Bath,
https://www.renthop.com/listings/350-east-57th-street/16/15864444,"360 East 57th Street, Apt 16","Sutton Place, Midtown East, Midtown Manhattan, Manhattan","$6,999",4_Bed,3_Bath,
https://www.renthop.com/listings/wall-street/1255/15841673,Wall Street,"Financial District, Downtown Manhattan, Manhattan","$5,435",2_Bed,2_Bath,
https://www.renthop.com/listings/wall-street/1418/15855950,Wall Street,"Financial District, Downtown Manhattan, Manhattan","$3,483",1_Bed,1_Bath,
https://www.renthop.com/listings/west-34th-street/na/15733575,West 34th Street,"Koreatown, Midtown Manhattan, Manhattan","$4,500",2_Bed,2_Bath,/_Flex_3_
https://www.renthop.com/listings/west-57th-street/32/15840970,West 57th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$5,130",2_Bed,2_Bath,/_Flex_3_
https://www.renthop.com/listings/20-broad-st/2119/15721062,"20 Broad St, Apt 2119","Financial District, Downtown Manhattan, Manhattan","$4,695",1_Bed,1_Bath,/_Flex_2_
https://www.renthop.com/listings/325-west-21st-street/19/15769195,"325 West 21st Street, Apt 19","Chelsea, Midtown Manhattan, Manhattan","$3,500",Studio,1_Bath,
https://www.renthop.com/listings/new-york-avenue/3/15864479,New York Avenue,"Crown Heights, Central Brooklyn, Brooklyn","$2,995",3_Bed,1_Bath,
https://www.renthop.com/listings/145-fourth-avenue/10a/15714301,"145 Fourth Avenue, Apt 10A","Greenwich Village, Downtown Manhattan, Manhattan","$5,695",1_Bed,2_Bath,
https://www.renthop.com/listings/745-ninth-avenue-available-3-15-20/n5/10819609,"745 Ninth Avenue, Apt N5","Hell's Kitchen, Midtown Manhattan, Manhattan","$2,995",2_Bed,1_Bath,
https://www.renthop.com/listings/419-w-129th-st/24/15809780,"419 W 129th St, Apt 24","Manhattanville, West Harlem, Upper Manhattan, Manhattan","$3,500",3_Bed,1_Bath,
https://www.renthop.com/listings/133-east-17th-st/3l/15863215,"133 East 17th St, Apt 3L","Gramercy Park, Midtown Manhattan, Manhattan","$2,450",Studio,1_Bath,
https://www.renthop.com/listings/82nd-york-avenue/1/14904698,82nd York Avenue ,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$3,200",2_Bed,1_Bath,
https://www.renthop.com/listings/1349-bergen-st/garden/15821786,"1349 Bergen St, Apt GARDEN","Crown Heights, Central Brooklyn, Brooklyn","$2,699",2_Bed,1_Bath,
https://www.renthop.com/listings/west-48th-street/16e/15842761,West 48th Street,"Theater District, Midtown Manhattan, Manhattan","$3,595",1_Bed,1_Bath,
https://www.renthop.com/listings/east-83/4b/15864472,East 83,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,850",1_Bed,1_Bath,
https://www.renthop.com/listings/400-west-63rd-street/1101/15409556,"400 West 63rd Street, Apt 1101...","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$8,805",3_Bed,2_Bath,
https://www.renthop.com/listings/e-58th-st/19/15864394,E 58th St.,"Midtown East, Midtown Manhattan, Manhattan","$3,200",2_Bed,1_Bath,
https://www.renthop.com/listings/w-62-st/52n/15853105,W 62 St.,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$25,000",4_Bed,3.5_Bath,
https://www.renthop.com/listings/477-park-pl/4f/15815997,"477 Park Pl, Apt 4F","Prospect Heights, Northwestern Brooklyn, Brooklyn","$3,100",3_Bed,2_Bath,
https://www.renthop.com/listings/321-wythe-ave/na/15864446,321 Wythe Ave,"Williamsburg, Northern Brooklyn, Brooklyn","$3,700",1_Bed,1_Bath,
https://www.renthop.com/listings/550-west-45th-street/1810/15392206,"550 West 45th Street, Apt 1810...","Hell's Kitchen, Midtown Manhattan, Manhattan","$4,050",1_Bed,1_Bath,
https://www.renthop.com/listings/10th-avenue/18g/15841463,10th Avenue,"Hell's Kitchen, Midtown Manhattan, Manhattan","$3,200",1_Bed,1_Bath,
https://www.renthop.com/listings/w-50s/na/15695552,W 50's,"Hell's Kitchen, Midtown Manhattan, Manhattan","$3,300",1_Bed,1_Bath,/_Flex_2_
https://www.renthop.com/listings/229-231-east-12th-ave/00033/15811588,"333 East 49th Street, Apt 0003...","Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$4,950",3_Bed,1_Bath,
https://www.renthop.com/listings/john-street/3101/15782957,John Street,"Financial District, Downtown Manhattan, Manhattan","$3,199",1_Bed,1_Bath,
https://www.renthop.com/listings/222-east-34th-street/1624/15349446,"222 East 34th Street, Apt 1624...","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,700",1_Bed,1_Bath,
https://www.renthop.com/listings/west-51st-and-10th-ave/4e/15729766, West 51st and 10th ave,"Hell's Kitchen, Midtown Manhattan, Manhattan","$2,595",1_Bed,1_Bath,
https://www.renthop.com/listings/134-haven-avenue/3h/15244634,"134 Haven Avenue, Apt 3H","Washington Heights, Upper Manhattan, Manhattan","$2,525",2_Bed,1_Bath,
https://www.renthop.com/listings/211-mcguinness-boulevard/224/15676481,"211 Mcguinness Boulevard, Apt ...","Greenpoint, Northern Brooklyn, Brooklyn","$3,575",1_Bed,1_Bath,/_Flex_2_
