url,address,neighborhood,rent,beds,baths,flexs,zip
https://www.renthop.com/listings/260-west-52nd-street/29c/15153552,"260 West 52nd Street, Apt 29C","Theater District, Midtown Manhattan, Manhattan",5510,2,2.0,0.0,10019
https://www.renthop.com/listings/303-east-43rd-street/14b/15682218,"303 East 43rd Street, Apt 14B","Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",7100,4,3.0,5.0,10017
https://www.renthop.com/listings/572-11th-avenue/8e/15575199,"572 11th Avenue, Apt 8E","Hell's Kitchen, Midtown Manhattan, Manhattan",3415,0,1.0,0.0,10036
https://www.renthop.com/listings/888-eighth-ave/15r/15805151,"888 Eighth Ave, Apt 15R","Theater District, Midtown Manhattan, Manhattan",2750,0,1.0,0.0,10019
https://www.renthop.com/listings/95-christopher-street/10j/15685347,"95 Christopher Street, Apt 10J...","West Village, Downtown Manhattan, Manhattan",5725,1,1.0,0.0,10014
https://www.renthop.com/listings/370-west-30th-street/10a/15803267,"370 West 30th Street, Apt 10A","Chelsea, Midtown Manhattan, Manhattan",3600,2,1.0,0.0,10001
https://www.renthop.com/listings/944-marcy-avenue/5b/15825241,"944 Marcy Avenue, Apt 5B","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",2550,2,1.0,0.0,11216
https://www.renthop.com/listings/409-14th-street/3l/15825185,"409 14th Street, Apt #3L","South Slope, Park Slope, South Brooklyn, Brooklyn",3550,2,1.0,0.0,11215
https://www.renthop.com/listings/605-west-42nd-street/60a/15575422,"605 West 42nd Street, Apt 60A","Hell's Kitchen, Midtown Manhattan, Manhattan",6738,2,2.0,0.0,10036
https://www.renthop.com/listings/118-west-83rd-st/3a/15719642,"118 West 83rd St, Apt 3A","Upper West Side, Upper Manhattan, Manhattan",1850,0,1.0,0.0,10024
https://www.renthop.com/listings/333-east-49th-street/5h/15825189,"333 East 49th Street, Apt 5H","Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",3600,1,1.0,0.0,10017
https://www.renthop.com/listings/118-west-83rd-st/3a/15719642,"118 West 83rd St, Apt 3A","Upper West Side, Upper Manhattan, Manhattan",1850,0,1.0,0.0,10024
https://www.renthop.com/listings/333-east-49th-street/5h/15825189,"333 East 49th Street, Apt 5H","Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",3600,1,1.0,0.0,10017
https://www.renthop.com/listings/200-water-street/1111/15795082,"200 Water Street, Apt 1111","Financial District, Downtown Manhattan, Manhattan",3299,1,1.0,0.0,10038
https://www.renthop.com/listings/413-14th-st/2r/15825188,"413 14th St, Apt 2R","South Slope, Park Slope, South Brooklyn, Brooklyn",2800,1,1.0,0.0,11215
